can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,,,135720,0,0,0,0,-55.3,-35,"[{'offset': 0, 'projected_percent': '-60.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-89.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-118.7', 'likelihood': -5}]",,False,0,2,0.0,0.0,0,Kevin,0.0,501,False,,,50,135720.jpg,0.0,False,Danso,0.2,False,,a,19,6,0,1246,226,3377,945,0.0,0.0,Danso,,14.0,2025-07-01,1998-09-19,False,p135720,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,448,179,455,180,396,163,464,179,0.0,0.0,0.0,0.0,0.0,0.0,240,38,502,183,502,183,361,135,0.0,0.0,0.0
True,True,,,122798,0,0,0,0,-7.2,-287,"[{'offset': 0, 'projected_percent': '-9.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-20.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.3', 'likelihood': -2}]",,False,0,2,2.5,2.5,2,Andrew,2.5,502,False,,,45,122798.jpg,2.5,False,Robertson,3.7,False,,a,19,6,5,26796,4625,38505,15207,0.6,1.1,Robertson,,243.0,2026-07-01,1994-03-11,False,p122798,157,0,0,0,4,0,0,0,0,0,0,0,20,31.8,19.2,2.0,5.3,11,4,3,14,2,0.06,0.08,0.14,4.35,1.0,,,,,,[],,48,19,64,19,158,54,69,23,0.03,0.0,0.05,0.08,2.49,2.29,423,87,119,41,128,44,94,36,1.15,0.0,8.03
True,True,100.0,100.0,491279,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-08-31T18:30:08.314043Z,False,0,2,0.0,0.0,0,Micky,0.0,503,False,,2026-08-21T15:00:07.610517Z,50,491279.jpg,0.0,False,van de Ven,4.2,False,,a,19,6,0,14285,5911,144805,20102,0.0,0.0,Van de Ven,,152.0,2023-08-08,2001-04-19,False,p491279,90,0,0,0,2,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,7,4,1,8,1,0.00,0.02,0.02,0.72,,,,,,,[],,508,194,520,194,477,185,524,194,0.0,0.0,0.02,0.02,0.72,2.0,338,66,547,194,547,194,84,33,1.0,0.0,8.0
True,False,0.0,0.0,232859,0,0,0,0,0.0,-221,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Djed,0.0,505,False,Has joined Internazionale permanently,2026-08-18T14:13:08.454214Z,45,232859.jpg,0.0,False,Spence,0.4,False,,u,19,6,0,0,0,51903,6121,0.0,0.0,Spence,,241.0,2022-07-19,2000-08-09,False,p232859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,367,151,371,155,302,132,384,152,0.0,0.0,0.0,0.0,0.0,0.0,457,112,430,160,430,160,272,102,0.0,0.0,0.0
True,True,,,487053,0,0,0,0,-42.9,-54,"[{'offset': 0, 'projected_percent': '-45.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-62.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-78.6', 'likelihood': -3}]",,False,0,2,1.0,1.0,1,Destiny,1.0,506,False,,,45,487053.jpg,1.0,False,Udogie,0.5,False,,a,19,6,2,2065,380,6539,1847,0.2,0.4,Udogie,,106.0,2022-08-16,2002-11-28,False,p487053,26,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.7,0.0,0.0,0,3,1,1,0,0.00,0.21,0.21,0.68,,,,,,,[],,381,161,235,82,324,143,397,161,0.0,0.0,0.73,0.73,2.35,3.46,486,130,220,80,247,92,264,98,0.0,0.0,3.46
True,False,0.0,0.0,548308,0,0,0,0,0.0,-4,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Ashley,0.0,507,False,Has joined Middlesbrough permanently,2026-08-18T14:13:08.474144Z,45,548308.jpg,0.0,False,Phillips,0.0,False,,u,19,6,0,0,0,775,117,0.0,0.0,Phillips,,241.0,2023-08-05,2005-06-26,False,p548308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,400,167,407,168,345,150,416,167,0.0,0.0,0.0,0.0,0.0,0.0,508,138,460,173,460,173,560,195,0.0,0.0,0.0
True,True,,,115556,0,0,0,0,-31.0,-67,"[{'offset': 0, 'projected_percent': '-32.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-42.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-51.5', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Ben,0.0,508,False,,,40,115556.jpg,0.0,False,Davies,1.0,False,,a,19,6,0,3868,991,12161,3178,0.0,0.0,Davies,,244.0,2014-07-23,1993-04-24,False,p115556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,291,105,288,104,206,69,307,105,0.0,0.0,0.0,0.0,0.0,0.0,562,156,360,120,360,120,188,73,0.0,0.0,0.0
True,True,,,640419,0,0,0,0,-15.4,-3,"[{'offset': 0, 'projected_percent': '-16.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-24.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-32.6', 'likelihood': -2}]",,False,0,2,0.0,0.0,0,Jun'ai,0.0,509,False,,,40,640419.jpg,0.0,False,Byfield,0.1,False,,a,19,6,0,448,129,733,175,0.0,0.0,Byfield,,,,,False,p640419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,334,135,335,138,258,108,351,136,0.0,0.0,0.0,0.0,0.0,0.0,623,204,401,148,401,148,483,168,0.0,0.0,0.0
True,True,,,499716,0,0,0,0,-21.3,-2,"[{'offset': 0, 'projected_percent': '-21.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-25.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-29.1', 'likelihood': -2}]",,False,0,2,0.0,0.0,0,James,0.0,510,False,,,40,499716.jpg,0.0,False,Rowswell,0.1,False,,a,19,6,0,484,149,964,269,0.0,0.0,Rowswell,,,,,False,p499716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,315,118,315,120,236,88,332,119,0.0,0.0,0.0,0.0,0.0,0.0,600,183,383,132,383,132,449,159,0.0,0.0,0.0
True,True,,,616221,0,0,0,0,-23.0,5,"[{'offset': 0, 'projected_percent': '-22.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-20.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-18.2', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,João Victor,0.0,511,False,,,40,616221.jpg,0.0,False,de Souza Menezes,0.3,False,,a,19,6,0,1791,598,3614,920,0.0,0.0,Souza,Souza,30.0,2026-01-22,2006-06-16,False,p616221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,333,134,334,137,257,107,350,135,0.0,0.0,0.0,0.0,0.0,0.0,622,203,400,147,400,147,300,111,0.0,0.0,0.0
True,True,100.0,75.0,460842,0,0,0,0,0.1,27,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.9', 'likelihood': 1}]",,False,0,3,0.5,0.4,1,Mohammed,0.5,512,False,,2026-07-23T12:01:23.848657Z,65,460842.jpg,1.0,False,Kudus,0.1,False,,a,19,6,1,1117,848,2990,584,0.1,0.2,Kudus,,81.0,2025-07-10,2000-08-02,False,p460842,22,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,2,0,2,0,0.04,0.01,0.05,0.24,,,3.0,,3.0,,[],,615,271,617,272,615,270,617,272,0.16,0.0,0.04,0.2,0.98,4.09,42,28,346,167,331,163,451,180,0.0,0.0,8.18
True,True,0.0,0.0,493362,0,0,0,0,-57.2,-4,"[{'offset': 0, 'projected_percent': '-59.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-74.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-89.5', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Xavi,0.0,513,False,Knee injury - Unknown return date,2026-07-23T12:01:23.864304Z,60,493362.jpg,0.0,False,Simons,0.0,False,,i,19,6,0,105,28,498,142,0.0,0.0,Xavi,,152.0,2025-08-29,2003-04-21,False,p493362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,2.0,,4.0,,[],,606,265,609,267,603,261,609,267,0.0,0.0,0.0,0.0,0.0,0.0,93,59,610,267,610,267,578,243,0.0,0.0,0.0
True,True,,,511499,0,0,0,0,-125.6,-171,"[{'offset': 0, 'projected_percent': '-134.7', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-190.8', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-246.9', 'likelihood': -5}]",,False,0,3,2.0,2.0,2,Mathys,2.0,514,False,,,60,511499.jpg,2.0,False,Tel,0.4,False,,a,19,6,4,4653,479,15980,5519,0.3,0.7,Tel,,73.0,2025-07-01,2005-04-27,False,p511499,157,0,0,0,4,0,0,0,0,0,0,0,27,10.4,26.0,9.0,4.5,1,9,1,11,2,0.20,0.09,0.29,4.35,,,4.0,,,,[],,162,59,44,30,93,45,89,47,0.11,0.0,0.05,0.16,2.49,2.29,95,61,164,79,182,90,267,88,1.15,0.0,6.31
True,True,75.0,75.0,172780,-1,1,-1,1,-22.8,-469,"[{'offset': 0, 'projected_percent': '-27.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-52.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-78.1', 'likelihood': -3}]",,False,0,3,0.4,0.4,0,James,0.5,515,False,Shoulder injury - 75% chance of playing,2026-08-25T14:30:07.623508Z,64,172780.jpg,1.0,False,Maddison,0.8,False,,d,19,6,1,2770,84,50270,13284,0.1,0.2,Maddison,,241.0,2023-06-28,1996-11-23,False,p172780,22,0,0,0,0,0,0,0,0,0,0,0,6,4.4,8.3,8.0,2.1,1,1,0,2,0,0.00,0.01,0.01,0.85,,,,,,,[],https://www.tottenhamhotspur.com/news/1086784/team-news-porro-van-de-ven-available-maddison-a-doubt-for-charlton-clash?utm_source=chatgpt.com,219,94,129,76,101,51,174,80,0.0,0.0,0.04,0.04,3.48,0.0,50,34,342,163,327,159,212,69,0.0,0.0,8.18
True,True,,,202993,0,0,0,0,-44.3,-18,"[{'offset': 0, 'projected_percent': '-46.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-60.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-74.5', 'likelihood': -3}]",,False,0,3,1.5,1.5,2,Rodrigo,1.5,516,False,,,55,202993.jpg,1.5,False,Bentancur,0.2,False,,a,19,6,3,871,269,2677,646,0.3,0.5,Bentancur,,230.0,2022-01-31,1997-06-25,False,p202993,135,0,0,0,3,0,0,0,0,0,0,0,25,2.0,14.7,0.0,1.7,3,8,5,16,1,0.00,0.03,0.03,2.90,,,,,,,[],,253,115,84,54,542,222,199,88,0.0,0.0,0.02,0.02,1.93,2.0,138,85,187,86,205,97,351,131,0.67,0.0,10.67
True,True,0.0,0.0,550839,0,0,0,0,-16.8,0,"[{'offset': 0, 'projected_percent': '-16.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-16.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-16.8', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Wilson,0.0,517,False,Knee injury - Unknown return date,2026-07-23T12:01:23.879434Z,55,550839.jpg,0.0,False,Odobert,0.0,False,,i,19,6,0,26,10,34,15,0.0,0.0,Odobert,,73.0,2024-08-16,2004-11-28,False,p550839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.tottenhamhotspur.com/news/1008505/odobert-suffers-acl-injury,577,249,588,255,576,246,589,254,0.0,0.0,0.0,0.0,0.0,0.0,205,130,596,259,596,259,623,274,0.0,0.0,0.0
True,True,100.0,0.0,482442,0,0,-1,1,-0.0,0,"[{'offset': 0, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-0.0', 'likelihood': 0}]",2026-09-05T18:30:08.546151Z,False,0,3,0.0,0.0,0,Pape Matar,0.0,518,False,,2026-08-21T14:30:08.419690Z,49,482442.jpg,0.0,False,Sarr,0.2,False,,a,19,6,0,2384,2271,11591,1127,0.0,0.0,P.M.Sarr,Pape Matar Sarr,189.0,2021-08-27,2002-09-14,False,p482442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,435,163,441,173,382,132,451,170,0.0,0.0,0.0,0.0,0.0,0.0,401,241,492,197,492,197,357,134,0.0,0.0,0.0
True,True,,,232787,0,0,0,0,-96.6,-62,"[{'offset': 0, 'projected_percent': '-102.2', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-136.2', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-170.2', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Conor,0.0,519,False,,,55,232787.jpg,0.0,False,Gallagher,0.3,False,,a,19,6,0,1470,262,6506,1859,0.0,0.0,Gallagher,,241.0,2026-01-14,2000-02-06,False,p232787,45,0,0,0,2,0,0,0,1,0,0,0,1,0.0,5.5,1.0,0.5,0,2,1,3,1,0.02,0.06,0.08,1.70,,,,,,,[],,559,236,143,85,191,97,259,118,0.04,0.0,0.12,0.16,3.4,4.0,152,93,587,251,587,251,310,109,2.0,0.0,6.0
True,True,,,570526,0,0,0,0,-56.6,-26,"[{'offset': 0, 'projected_percent': '-59.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-78.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-97.9', 'likelihood': -4}]",,False,0,3,0.5,0.5,0,Lucas,0.5,520,False,,,55,570526.jpg,1.0,False,Bergvall,0.2,False,,a,19,6,1,807,172,3175,976,0.1,0.2,Bergvall,,206.0,2024-07-01,2006-02-02,False,p570526,45,0,0,0,2,0,0,0,0,0,0,0,2,0.0,2.0,2.0,0.0,0,7,1,8,1,0.00,0.01,0.01,1.70,,,,,,,[],,579,250,187,109,180,90,591,255,0.0,0.0,0.02,0.02,3.4,4.0,208,132,330,155,313,150,342,125,2.0,0.0,16.0
True,True,0.0,0.0,445044,0,0,0,0,-41.1,-5,"[{'offset': 0, 'projected_percent': '-46.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-76.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-106.0', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Dejan,0.0,521,False,Knee injury - Unknown return date,2026-07-23T12:01:23.895175Z,65,445044.jpg,0.0,False,Kulusevski,0.0,False,,i,19,6,0,98,23,298,57,0.0,0.0,Kulusevski,,206.0,2023-07-01,2000-04-25,False,p445044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,613,270,615,271,613,269,615,271,0.0,0.0,0.0,0.0,0.0,0.0,40,27,614,271,614,271,593,252,0.0,0.0,0.0
True,True,,,547701,0,0,0,0,-19.5,2,"[{'offset': 0, 'projected_percent': '-19.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-16.7', 'likelihood': -1}]",,False,0,3,2.0,2.0,2,Archie,2.0,522,False,,,50,547701.jpg,2.0,False,Gray,0.2,False,,a,19,6,4,2484,773,3685,1141,0.4,0.8,Gray,,241.0,2024-07-02,2006-03-12,False,p547701,152,0,0,0,4,0,0,0,0,0,0,0,24,6.2,3.3,0.0,1.0,5,5,1,11,2,0.00,0.01,0.01,3.91,,,,,,,[],,197,78,163,95,494,192,235,106,0.0,0.0,0.01,0.01,2.32,2.37,370,220,150,71,166,79,325,115,1.18,0.0,6.51
True,True,,,499721,0,0,0,0,-12.5,-27,"[{'offset': 0, 'projected_percent': '-15.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-36.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-57.6', 'likelihood': -3}]",,False,0,3,1.5,1.5,1,Mikey,1.5,523,False,,,50,499721.jpg,1.5,False,Moore,0.2,False,,a,19,6,3,2880,461,3747,1221,0.3,0.6,Moore,,241.0,2024-05-01,2007-08-11,False,p499721,89,0,0,0,4,0,0,0,0,0,0,0,11,14.2,5.9,55.0,7.5,0,2,1,3,1,0.40,0.02,0.42,3.26,,,,,,,[],,123,40,140,84,4,3,35,20,0.4,0.0,0.02,0.42,3.3,4.04,346,201,183,83,201,94,353,132,1.01,0.0,3.03
True,True,,,499726,0,0,0,0,-48.8,-64,"[{'offset': 0, 'projected_percent': '-50.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-62.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-74.3', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Callum,0.0,524,False,,,45,499726.jpg,0.0,False,Olusesi,0.8,False,,a,19,6,0,2504,490,12249,2937,0.0,0.0,Olusesi,,,,,False,p499726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,387,145,394,155,332,113,403,152,0.0,0.0,0.0,0.0,0.0,0.0,495,257,447,180,447,180,220,73,0.0,0.0,0.0
True,True,,,551226,0,0,0,0,-128.1,-457,"[{'offset': 0, 'projected_percent': '-135.2', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-179.2', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-223.1', 'likelihood': -5}]",,False,0,3,1.5,1.5,2,Mateus,1.5,525,False,,,60,551226.jpg,1.5,False,Fernandes,1.5,False,,a,19,6,3,5792,1263,44680,13351,0.2,0.5,Fernandes,Mateus Fernandes,173.0,2026-07-02,2004-07-10,False,p551226,135,0,0,0,3,0,0,0,0,0,0,0,34,7.2,27.2,2.0,3.6,0,6,4,10,1,0.01,0.23,0.24,2.90,2.0,,,,,,[],,186,73,37,27,186,94,114,57,0.01,0.0,0.15,0.16,1.93,2.0,100,64,201,94,217,104,155,46,0.67,0.0,6.67
True,True,,,154566,0,0,0,0,-83.4,-368,"[{'offset': 0, 'projected_percent': '-90.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-132.9', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-175.5', 'likelihood': -5}]",,False,0,4,1.0,1.0,1,Dominic,1.0,526,False,,,60,154566.jpg,1.0,False,Solanke-Mitchell,1.2,False,,a,19,6,2,10420,2208,31500,10682,0.2,0.3,Solanke,,241.0,2024-08-10,1997-09-14,False,p154566,37,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,5.0,0.5,0,0,0,0,0,0.27,0.00,0.27,0.85,,,,,1.0,,[],,594,60,601,64,127,24,260,27,0.66,0.0,0.0,0.66,2.07,0.0,61,14,253,28,320,37,172,27,0.0,0.0,0.0
True,True,,,212319,0,0,0,0,-126.4,-1160,"[{'offset': 0, 'projected_percent': '-137.5', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-205.7', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-273.8', 'likelihood': -5}]",,False,0,4,1.0,1.0,0,Richarlison,1.0,527,False,,,60,212319.jpg,2.0,False,de Andrade,2.4,False,,a,19,6,2,17126,2403,80652,34181,0.2,0.3,Richarlison,Richarlison,30.0,2022-07-01,1997-05-10,False,p212319,67,0,0,0,3,0,0,0,0,0,0,0,6,0.0,2.2,0.0,0.2,1,0,0,1,1,0.00,0.00,0.00,3.02,,,,,5.0,,[],,598,63,182,22,593,65,286,31,0.0,0.0,0.0,0.0,4.06,4.03,69,17,255,29,180,20,120,18,1.34,0.0,1.34
True,True,,,490145,0,0,0,0,0.5,183,"[{'offset': 0, 'projected_percent': '1.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '3.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '6.0', 'likelihood': 1}]",,False,0,4,0.0,0.0,0,Dane,0.0,528,False,,,45,490145.jpg,0.0,False,Scarlett,1.8,False,,a,19,6,0,23075,9891,23850,6670,0.0,0.0,Scarlett,,241.0,2020-08-21,2004-03-24,False,p490145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,382,24,389,32,327,30,398,33,0.0,0.0,0.0,0.0,0.0,0.0,490,62,442,42,442,42,139,22,0.0,0.0,0.0
True,True,,,611917,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-04T19:30:49.058576Z,False,0,3,0.0,0.0,0,Luca,0.0,601,False,,,45,611917.jpg,0.0,False,Williams-Barnett,0.1,False,,a,19,6,0,4037,1401,1177,593,0.0,0.0,Williams-Barnett,,241.0,2025-07-25,2008-10-01,False,p611917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,421,155,427,165,368,124,437,162,0.0,0.0,0.0,0.0,0.0,0.0,535,269,480,190,480,190,424,168,0.0,0.0,0.0
True,True,,,498016,0,0,0,0,-30.5,-82,"[{'offset': 0, 'projected_percent': '-31.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-34.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-37.3', 'likelihood': -2}]",,False,0,1,3.5,3.5,6,Robin,3.5,529,False,,,50,498016.jpg,3.5,False,Roefs,3.8,False,,a,20,56,7,6548,1782,43249,12915,0.7,1.4,Roefs,,152.0,2025-08-01,2003-01-17,False,p498016,180,0,0,1,2,0,0,0,0,0,1,0,29,15.2,0.0,0.0,1.5,3,15,0,0,2,0.00,0.00,0.00,2.82,,,,,,,[],,114,15,524,65,481,65,209,15,0.0,0.5,0.0,0.0,1.41,1.0,343,20,87,6,98,7,93,15,1.0,0.5,0.0
True,False,0.0,0.0,232571,0,0,0,0,0.0,-14,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.0,0.0,0,Anthony,0.0,530,False,Has joined Wrexham permanently,2026-08-12T14:08:03.064533Z,40,232571.jpg,0.0,False,Patterson,0.2,False,,u,20,56,0,0,0,2893,586,0.0,0.0,Patterson,,241.0,2018-10-09,2000-05-10,False,p232571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,302,34,301,14,221,14,319,34,0.0,0.0,0.0,0.0,0.0,0.0,582,62,370,35,370,35,372,40,0.0,0.0,0.0
True,True,,,515046,0,0,0,0,-37.2,-4,"[{'offset': 0, 'projected_percent': '-38.3', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-44.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-51.3', 'likelihood': -3}]",,False,0,1,0.0,0.0,0,Melker,0.0,531,False,,,45,515046.jpg,0.0,False,Ellborg,0.1,False,,a,20,56,0,289,80,1081,227,0.0,0.0,Ellborg,,206.0,2026-02-01,2003-05-22,False,p515046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,394,58,401,46,339,46,410,58,0.0,0.0,0.0,0.0,0.0,0.0,502,45,454,59,454,59,435,47,0.0,0.0,0.0
True,True,,,223827,0,0,0,0,-44.4,-378,"[{'offset': 0, 'projected_percent': '-46.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-57.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-69.2', 'likelihood': -3}]",,False,0,2,3.0,3.0,6,Daniel,3.0,532,False,,,50,223827.jpg,3.0,False,Ballard,4.7,False,,a,20,56,6,15614,2816,72402,22698,0.6,1.2,Ballard,,242.0,2022-07-01,1999-09-22,False,p223827,180,0,0,1,2,0,0,0,1,0,0,0,30,18.2,1.2,0.0,1.9,14,1,3,17,2,0.01,0.01,0.02,2.82,,,,,,,[],,95,40,213,70,429,174,184,72,0.0,0.0,0.0,0.0,1.41,1.0,282,50,97,36,108,39,73,31,1.0,0.5,8.5
